Date,HomeTeam,AwayTeam,FTHG,FTAG,Season,League,Country,Game
1997-12-06,Zaragoza,Barcelona,1,2,1997-98,LaLiga,Spain,1997-12-06_Zaragoza_Barcelona
1997-12-07,Betis,Tenerife,3,0,1997-98,LaLiga,Spain,1997-12-07_Betis_Tenerife
1997-12-07,Celta,Valladolid,2,0,1997-98,LaLiga,Spain,1997-12-07_Celta_Valladolid
1997-12-07,Compostela,Ath Bilbao,1,4,1997-98,LaLiga,Spain,1997-12-07_Compostela_Ath Bilbao
1997-12-07,Merida,Santander,1,2,1997-98,LaLiga,Spain,1997-12-07_Merida_Santander
1997-12-07,Salamanca,La Coruna,4,1,1997-98,LaLiga,Spain,1997-12-07_Salamanca_La Coruna
1997-12-07,Sociedad,Valencia,1,1,1997-98,LaLiga,Spain,1997-12-07_Sociedad_Valencia
1997-12-13,Ath Bilbao,Celta,2,1,1997-98,LaLiga,Spain,1997-12-13_Ath Bilbao_Celta
1997-12-13,Barcelona,Espanol,3,1,1997-98,LaLiga,Spain,1997-12-13_Barcelona_Espanol
1997-12-13,Mallorca,Betis,1,2,1997-98,LaLiga,Spain,1997-12-13_Mallorca_Betis
1997-12-14,La Coruna,Sociedad,1,1,1997-98,LaLiga,Spain,1997-12-14_La Coruna_Sociedad
1997-12-14,Real Madrid,Merida,1,0,1997-98,LaLiga,Spain,1997-12-14_Real Madrid_Merida
1997-12-14,Santander,Zaragoza,2,3,1997-98,LaLiga,Spain,1997-12-14_Santander_Zaragoza
1997-12-14,Sp Gijon,Salamanca,1,1,1997-98,LaLiga,Spain,1997-12-14_Sp Gijon_Salamanca
1997-12-14,Tenerife,Ath Madrid,2,2,1997-98,LaLiga,Spain,1997-12-14_Tenerife_Ath Madrid
1997-12-14,Valencia,Compostela,4,1,1997-98,LaLiga,Spain,1997-12-14_Valencia_Compostela
1997-12-14,Valladolid,Oviedo,1,0,1997-98,LaLiga,Spain,1997-12-14_Valladolid_Oviedo
1997-12-17,Ath Madrid,Mallorca,2,3,1997-98,LaLiga,Spain,1997-12-17_Ath Madrid_Mallorca
1997-12-17,Compostela,Celta,0,0,1997-98,LaLiga,Spain,1997-12-17_Compostela_Celta
1997-12-17,Espanol,Santander,0,0,1997-98,LaLiga,Spain,1997-12-17_Espanol_Santander
1997-12-17,Merida,Valladolid,0,0,1997-98,LaLiga,Spain,1997-12-17_Merida_Valladolid
1997-12-17,Oviedo,Ath Bilbao,1,2,1997-98,LaLiga,Spain,1997-12-17_Oviedo_Ath Bilbao
1997-12-17,Salamanca,Tenerife,2,0,1997-98,LaLiga,Spain,1997-12-17_Salamanca_Tenerife
1997-12-17,Sociedad,Sp Gijon,2,1,1997-98,LaLiga,Spain,1997-12-17_Sociedad_Sp Gijon
1997-12-17,Zaragoza,Real Madrid,2,2,1997-98,LaLiga,Spain,1997-12-17_Zaragoza_Real Madrid
1997-12-18,Valencia,La Coruna,1,0,1997-98,LaLiga,Spain,1997-12-18_Valencia_La Coruna
1997-12-20,Barcelona,Ath Madrid,3,1,1997-98,LaLiga,Spain,1997-12-20_Barcelona_Ath Madrid
1997-12-21,Ath Bilbao,Merida,5,1,1997-98,LaLiga,Spain,1997-12-21_Ath Bilbao_Merida
1997-12-21,Celta,Oviedo,3,0,1997-98,LaLiga,Spain,1997-12-21_Celta_Oviedo
1997-12-21,Compostela,La Coruna,0,0,1997-98,LaLiga,Spain,1997-12-21_Compostela_La Coruna
1997-12-21,Real Madrid,Espanol,2,1,1997-98,LaLiga,Spain,1997-12-21_Real Madrid_Espanol
1997-12-21,Santander,Betis,2,0,1997-98,LaLiga,Spain,1997-12-21_Santander_Betis
1997-12-21,Sp Gijon,Valencia,0,3,1997-98,LaLiga,Spain,1997-12-21_Sp Gijon_Valencia
1997-12-21,Tenerife,Sociedad,0,0,1997-98,LaLiga,Spain,1997-12-21_Tenerife_Sociedad
1997-12-21,Valladolid,Zaragoza,4,0,1997-98,LaLiga,Spain,1997-12-21_Valladolid_Zaragoza
1997-12-22,Mallorca,Salamanca,1,0,1997-98,LaLiga,Spain,1997-12-22_Mallorca_Salamanca
1998-01-03,Betis,Real Madrid,3,2,1997-98,LaLiga,Spain,1998-01-03_Betis_Real Madrid
1998-01-04,Ath Madrid,Santander,2,1,1997-98,LaLiga,Spain,1998-01-04_Ath Madrid_Santander
1998-01-04,Espanol,Valladolid,2,0,1997-98,LaLiga,Spain,1998-01-04_Espanol_Valladolid
1998-01-04,La Coruna,Sp Gijon,2,1,1997-98,LaLiga,Spain,1998-01-04_La Coruna_Sp Gijon
1998-01-04,Merida,Celta,4,0,1997-98,LaLiga,Spain,1998-01-04_Merida_Celta
1998-01-04,Oviedo,Compostela,1,1,1997-98,LaLiga,Spain,1998-01-04_Oviedo_Compostela
1998-01-04,Sociedad,Mallorca,1,0,1997-98,LaLiga,Spain,1998-01-04_Sociedad_Mallorca
1998-01-04,Valencia,Tenerife,1,2,1997-98,LaLiga,Spain,1998-01-04_Valencia_Tenerife
1998-01-04,Zaragoza,Ath Bilbao,1,1,1997-98,LaLiga,Spain,1998-01-04_Zaragoza_Ath Bilbao
1998-01-05,Salamanca,Barcelona,4,3,1997-98,LaLiga,Spain,1998-01-05_Salamanca_Barcelona
1998-01-10,Ath Madrid,Real Madrid,1,1,1997-98,LaLiga,Spain,1998-01-10_Ath Madrid_Real Madrid
1998-01-11,Espanol,Ath Bilbao,0,1,1997-98,LaLiga,Spain,1998-01-11_Espanol_Ath Bilbao
1998-01-11,La Coruna,Tenerife,1,0,1997-98,LaLiga,Spain,1998-01-11_La Coruna_Tenerife
1998-01-11,Merida,Oviedo,2,1,1997-98,LaLiga,Spain,1998-01-11_Merida_Oviedo
1998-01-11,Salamanca,Santander,0,0,1997-98,LaLiga,Spain,1998-01-11_Salamanca_Santander
1998-01-11,Sociedad,Barcelona,2,2,1997-98,LaLiga,Spain,1998-01-11_Sociedad_Barcelona
1998-01-11,Sp Gijon,Compostela,0,2,1997-98,LaLiga,Spain,1998-01-11_Sp Gijon_Compostela
1998-01-11,Zaragoza,Celta,1,0,1997-98,LaLiga,Spain,1998-01-11_Zaragoza_Celta
1998-01-12,Valencia,Mallorca,0,0,1997-98,LaLiga,Spain,1998-01-12_Valencia_Mallorca
1998-01-17,Celta,Espanol,1,0,1997-98,LaLiga,Spain,1998-01-17_Celta_Espanol
1998-01-17,Oviedo,Zaragoza,3,0,1997-98,LaLiga,Spain,1998-01-17_Oviedo_Zaragoza
1998-01-17,Valladolid,Ath Madrid,2,1,1997-98,LaLiga,Spain,1998-01-17_Valladolid_Ath Madrid
1998-01-18,Ath Bilbao,Betis,0,0,1997-98,LaLiga,Spain,1998-01-18_Ath Bilbao_Betis
1998-01-18,Compostela,Merida,3,0,1997-98,LaLiga,Spain,1998-01-18_Compostela_Merida
1998-01-18,Mallorca,La Coruna,0,0,1997-98,LaLiga,Spain,1998-01-18_Mallorca_La Coruna
1998-01-18,Real Madrid,Salamanca,1,0,1997-98,LaLiga,Spain,1998-01-18_Real Madrid_Salamanca
1998-01-18,Santander,Sociedad,3,1,1997-98,LaLiga,Spain,1998-01-18_Santander_Sociedad
1998-01-18,Tenerife,Sp Gijon,2,1,1997-98,LaLiga,Spain,1998-01-18_Tenerife_Sp Gijon
1998-01-19,Barcelona,Valencia,3,4,1997-98,LaLiga,Spain,1998-01-19_Barcelona_Valencia
1998-01-24,Ath Madrid,Ath Bilbao,3,0,1997-98,LaLiga,Spain,1998-01-24_Ath Madrid_Ath Bilbao
1998-01-25,Betis,Celta,2,0,1997-98,LaLiga,Spain,1998-01-25_Betis_Celta
1998-01-25,Espanol,Oviedo,0,0,1997-98,LaLiga,Spain,1998-01-25_Espanol_Oviedo
1998-01-25,La Coruna,Barcelona,3,1,1997-98,LaLiga,Spain,1998-01-25_La Coruna_Barcelona
1998-01-25,Sociedad,Real Madrid,4,2,1997-98,LaLiga,Spain,1998-01-25_Sociedad_Real Madrid
1998-01-25,Sp Gijon,Mallorca,1,3,1997-98,LaLiga,Spain,1998-01-25_Sp Gijon_Mallorca
1998-01-25,Tenerife,Compostela,5,1,1997-98,LaLiga,Spain,1998-01-25_Tenerife_Compostela
1998-01-25,Valencia,Santander,6,1,1997-98,LaLiga,Spain,1998-01-25_Valencia_Santander
1998-01-25,Zaragoza,Merida,1,1,1997-98,LaLiga,Spain,1998-01-25_Zaragoza_Merida
1998-01-26,Salamanca,Valladolid,1,0,1997-98,LaLiga,Spain,1998-01-26_Salamanca_Valladolid
1998-01-31,Ath Bilbao,Salamanca,1,0,1997-98,LaLiga,Spain,1998-01-31_Ath Bilbao_Salamanca
1998-01-31,Mallorca,Tenerife,5,1,1997-98,LaLiga,Spain,1998-01-31_Mallorca_Tenerife
1998-01-31,Oviedo,Betis,0,0,1997-98,LaLiga,Spain,1998-01-31_Oviedo_Betis
1998-02-01,Barcelona,Sp Gijon,2,1,1997-98,LaLiga,Spain,1998-02-01_Barcelona_Sp Gijon
1998-02-01,Celta,Ath Madrid,1,1,1997-98,LaLiga,Spain,1998-02-01_Celta_Ath Madrid
1998-02-01,Compostela,Zaragoza,2,0,1997-98,LaLiga,Spain,1998-02-01_Compostela_Zaragoza
1998-02-01,Merida,Espanol,1,1,1997-98,LaLiga,Spain,1998-02-01_Merida_Espanol
1998-02-01,Santander,La Coruna,0,1,1997-98,LaLiga,Spain,1998-02-01_Santander_La Coruna
1998-02-01,Valladolid,Sociedad,0,4,1997-98,LaLiga,Spain,1998-02-01_Valladolid_Sociedad
1998-02-02,Real Madrid,Valencia,1,2,1997-98,LaLiga,Spain,1998-02-02_Real Madrid_Valencia
1998-02-08,Betis,Merida,2,1,1997-98,LaLiga,Spain,1998-02-08_Betis_Merida
1998-02-08,Espanol,Zaragoza,0,1,1997-98,LaLiga,Spain,1998-02-08_Espanol_Zaragoza
1998-02-08,La Coruna,Real Madrid,2,2,1997-98,LaLiga,Spain,1998-02-08_La Coruna_Real Madrid
1998-02-08,Mallorca,Compostela,2,1,1997-98,LaLiga,Spain,1998-02-08_Mallorca_Compostela
1998-02-08,Salamanca,Celta,0,1,1997-98,LaLiga,Spain,1998-02-08_Salamanca_Celta
1998-02-08,Sociedad,Ath Bilbao,1,1,1997-98,LaLiga,Spain,1998-02-08_Sociedad_Ath Bilbao
1998-02-08,Sp Gijon,Santander,2,1,1997-98,LaLiga,Spain,1998-02-08_Sp Gijon_Santander
1998-02-08,Tenerife,Barcelona,1,1,1997-98,LaLiga,Spain,1998-02-08_Tenerife_Barcelona
1998-02-08,Valencia,Valladolid,1,2,1997-98,LaLiga,Spain,1998-02-08_Valencia_Valladolid
1998-02-09,Ath Madrid,Oviedo,4,1,1997-98,LaLiga,Spain,1998-02-09_Ath Madrid_Oviedo
1998-02-14,Valladolid,La Coruna,1,0,1997-98,LaLiga,Spain,1998-02-14_Valladolid_La Coruna
1998-02-15,Ath Bilbao,Valencia,0,3,1997-98,LaLiga,Spain,1998-02-15_Ath Bilbao_Valencia
1998-02-15,Barcelona,Mallorca,0,0,1997-98,LaLiga,Spain,1998-02-15_Barcelona_Mallorca
1998-02-15,Celta,Sociedad,2,1,1997-98,LaLiga,Spain,1998-02-15_Celta_Sociedad
1998-02-15,Compostela,Espanol,1,1,1997-98,LaLiga,Spain,1998-02-15_Compostela_Espanol
1998-02-15,Merida,Ath Madrid,2,1,1997-98,LaLiga,Spain,1998-02-15_Merida_Ath Madrid
1998-02-15,Oviedo,Salamanca,2,0,1997-98,LaLiga,Spain,1998-02-15_Oviedo_Salamanca
1998-02-15,Real Madrid,Sp Gijon,3,0,1997-98,LaLiga,Spain,1998-02-15_Real Madrid_Sp Gijon
1998-02-15,Santander,Tenerife,2,1,1997-98,LaLiga,Spain,1998-02-15_Santander_Tenerife
1998-02-15,Zaragoza,Betis,3,1,1997-98,LaLiga,Spain,1998-02-15_Zaragoza_Betis
1998-02-21,Sp Gijon,Valladolid,1,2,1997-98,LaLiga,Spain,1998-02-21_Sp Gijon_Valladolid
1998-02-21,Tenerife,Real Madrid,4,3,1997-98,LaLiga,Spain,1998-02-21_Tenerife_Real Madrid
1998-02-22,Barcelona,Compostela,2,0,1997-98,LaLiga,Spain,1998-02-22_Barcelona_Compostela
1998-02-22,Betis,Espanol,1,3,1997-98,LaLiga,Spain,1998-02-22_Betis_Espanol
1998-02-22,La Coruna,Ath Bilbao,3,0,1997-98,LaLiga,Spain,1998-02-22_La Coruna_Ath Bilbao
1998-02-22,Mallorca,Santander,2,1,1997-98,LaLiga,Spain,1998-02-22_Mallorca_Santander
1998-02-22,Salamanca,Merida,3,1,1997-98,LaLiga,Spain,1998-02-22_Salamanca_Merida
1998-02-22,Sociedad,Oviedo,2,2,1997-98,LaLiga,Spain,1998-02-22_Sociedad_Oviedo
1998-02-22,Valencia,Celta,2,1,1997-98,LaLiga,Spain,1998-02-22_Valencia_Celta
1998-02-23,Ath Madrid,Zaragoza,2,1,1997-98,LaLiga,Spain,1998-02-23_Ath Madrid_Zaragoza
1998-02-25,Betis,Valladolid,3,0,1997-98,LaLiga,Spain,1998-02-25_Betis_Valladolid
1998-02-28,Compostela,Betis,2,3,1997-98,LaLiga,Spain,1998-02-28_Compostela_Betis
1998-02-28,Espanol,Ath Madrid,2,2,1997-98,LaLiga,Spain,1998-02-28_Espanol_Ath Madrid
1998-02-28,Real Madrid,Mallorca,2,0,1997-98,LaLiga,Spain,1998-02-28_Real Madrid_Mallorca
1998-03-01,Ath Bilbao,Sp Gijon,2,2,1997-98,LaLiga,Spain,1998-03-01_Ath Bilbao_Sp Gijon
1998-03-01,Celta,La Coruna,2,1,1997-98,LaLiga,Spain,1998-03-01_Celta_La Coruna
1998-03-01,Merida,Sociedad,3,1,1997-98,LaLiga,Spain,1998-03-01_Merida_Sociedad
1998-03-01,Oviedo,Valencia,0,0,1997-98,LaLiga,Spain,1998-03-01_Oviedo_Valencia
1998-03-01,Valladolid,Tenerife,2,1,1997-98,LaLiga,Spain,1998-03-01_Valladolid_Tenerife
1998-03-01,Zaragoza,Salamanca,1,1,1997-98,LaLiga,Spain,1998-03-01_Zaragoza_Salamanca
1998-03-02,Santander,Barcelona,2,4,1997-98,LaLiga,Spain,1998-03-02_Santander_Barcelona
1998-03-07,Barcelona,Real Madrid,3,0,1997-98,LaLiga,Spain,1998-03-07_Barcelona_Real Madrid
1998-03-08,Ath Madrid,Betis,0,0,1997-98,LaLiga,Spain,1998-03-08_Ath Madrid_Betis
1998-03-08,La Coruna,Oviedo,2,1,1997-98,LaLiga,Spain,1998-03-08_La Coruna_Oviedo
1998-03-08,Mallorca,Valladolid,1,1,1997-98,LaLiga,Spain,1998-03-08_Mallorca_Valladolid
1998-03-08,Salamanca,Espanol,2,1,1997-98,LaLiga,Spain,1998-03-08_Salamanca_Espanol
1998-03-08,Santander,Compostela,1,1,1997-98,LaLiga,Spain,1998-03-08_Santander_Compostela
1998-03-08,Sociedad,Zaragoza,0,1,1997-98,LaLiga,Spain,1998-03-08_Sociedad_Zaragoza
1998-03-08,Sp Gijon,Celta,0,1,1997-98,LaLiga,Spain,1998-03-08_Sp Gijon_Celta
1998-03-08,Tenerife,Ath Bilbao,0,2,1997-98,LaLiga,Spain,1998-03-08_Tenerife_Ath Bilbao
1998-03-09,Valencia,Merida,3,0,1997-98,LaLiga,Spain,1998-03-09_Valencia_Merida
1998-03-14,Compostela,Ath Madrid,2,1,1997-98,LaLiga,Spain,1998-03-14_Compostela_Ath Madrid
1998-03-14,Real Madrid,Santander,2,2,1997-98,LaLiga,Spain,1998-03-14_Real Madrid_Santander
1998-03-15,Betis,Salamanca,2,1,1997-98,LaLiga,Spain,1998-03-15_Betis_Salamanca
1998-03-15,Celta,Tenerife,0,0,1997-98,LaLiga,Spain,1998-03-15_Celta_Tenerife
1998-03-15,Espanol,Sociedad,0,3,1997-98,LaLiga,Spain,1998-03-15_Espanol_Sociedad
1998-03-15,Merida,La Coruna,1,0,1997-98,LaLiga,Spain,1998-03-15_Merida_La Coruna
1998-03-15,Oviedo,Sp Gijon,2,1,1997-98,LaLiga,Spain,1998-03-15_Oviedo_Sp Gijon
1998-03-15,Valladolid,Barcelona,1,2,1997-98,LaLiga,Spain,1998-03-15_Valladolid_Barcelona
1998-03-15,Zaragoza,Valencia,0,2,1997-98,LaLiga,Spain,1998-03-15_Zaragoza_Valencia
1998-03-16,Ath Bilbao,Mallorca,3,1,1997-98,LaLiga,Spain,1998-03-16_Ath Bilbao_Mallorca
1998-03-21,Salamanca,Ath Madrid,5,4,1997-98,LaLiga,Spain,1998-03-21_Salamanca_Ath Madrid
1998-03-22,Barcelona,Ath Bilbao,4,0,1997-98,LaLiga,Spain,1998-03-22_Barcelona_Ath Bilbao
1998-03-22,La Coruna,Zaragoza,2,1,1997-98,LaLiga,Spain,1998-03-22_La Coruna_Zaragoza
1998-03-22,Mallorca,Celta,4,2,1997-98,LaLiga,Spain,1998-03-22_Mallorca_Celta
1998-03-22,Real Madrid,Compostela,2,1,1997-98,LaLiga,Spain,1998-03-22_Real Madrid_Compostela
1998-03-22,Santander,Valladolid,1,2,1997-98,LaLiga,Spain,1998-03-22_Santander_Valladolid
1998-03-22,Sociedad,Betis,2,0,1997-98,LaLiga,Spain,1998-03-22_Sociedad_Betis
1998-03-22,Sp Gijon,Merida,0,0,1997-98,LaLiga,Spain,1998-03-22_Sp Gijon_Merida
1998-03-22,Tenerife,Oviedo,1,0,1997-98,LaLiga,Spain,1998-03-22_Tenerife_Oviedo
1998-03-22,Valencia,Espanol,0,0,1997-98,LaLiga,Spain,1998-03-22_Valencia_Espanol
1998-03-28,Ath Madrid,Sociedad,2,2,1997-98,LaLiga,Spain,1998-03-28_Ath Madrid_Sociedad
1998-03-28,Betis,Valencia,1,0,1997-98,LaLiga,Spain,1998-03-28_Betis_Valencia
1998-03-28,Valladolid,Real Madrid,1,1,1997-98,LaLiga,Spain,1998-03-28_Valladolid_Real Madrid
1998-03-29,Ath Bilbao,Santander,4,3,1997-98,LaLiga,Spain,1998-03-29_Ath Bilbao_Santander
1998-03-29,Celta,Barcelona,3,1,1997-98,LaLiga,Spain,1998-03-29_Celta_Barcelona
1998-03-29,Compostela,Salamanca,2,0,1997-98,LaLiga,Spain,1998-03-29_Compostela_Salamanca
1998-03-29,Espanol,La Coruna,2,0,1997-98,LaLiga,Spain,1998-03-29_Espanol_La Coruna
1998-03-29,Merida,Tenerife,1,1,1997-98,LaLiga,Spain,1998-03-29_Merida_Tenerife
1998-03-29,Oviedo,Mallorca,0,1,1997-98,LaLiga,Spain,1998-03-29_Oviedo_Mallorca
1998-03-29,Zaragoza,Sp Gijon,0,0,1997-98,LaLiga,Spain,1998-03-29_Zaragoza_Sp Gijon
1998-04-04,Barcelona,Oviedo,2,1,1997-98,LaLiga,Spain,1998-04-04_Barcelona_Oviedo
1998-04-04,La Coruna,Betis,2,0,1997-98,LaLiga,Spain,1998-04-04_La Coruna_Betis
1998-04-04,Real Madrid,Ath Bilbao,0,0,1997-98,LaLiga,Spain,1998-04-04_Real Madrid_Ath Bilbao
1998-04-05,Mallorca,Merida,1,0,1997-98,LaLiga,Spain,1998-04-05_Mallorca_Merida
1998-04-05,Santander,Celta,2,1,1997-98,LaLiga,Spain,1998-04-05_Santander_Celta
1998-04-05,Sociedad,Salamanca,1,1,1997-98,LaLiga,Spain,1998-04-05_Sociedad_Salamanca
1998-04-05,Sp Gijon,Espanol,1,0,1997-98,LaLiga,Spain,1998-04-05_Sp Gijon_Espanol
1998-04-05,Tenerife,Zaragoza,0,0,1997-98,LaLiga,Spain,1998-04-05_Tenerife_Zaragoza
1998-04-05,Valencia,Ath Madrid,4,1,1997-98,LaLiga,Spain,1998-04-05_Valencia_Ath Madrid
1998-04-05,Valladolid,Compostela,4,1,1997-98,LaLiga,Spain,1998-04-05_Valladolid_Compostela
1998-04-07,Betis,Barcelona,0,2,1997-98,LaLiga,Spain,1998-04-07_Betis_Barcelona
1998-04-11,Ath Madrid,La Coruna,3,0,1997-98,LaLiga,Spain,1998-04-11_Ath Madrid_La Coruna
1998-04-11,Celta,Real Madrid,2,1,1997-98,LaLiga,Spain,1998-04-11_Celta_Real Madrid
1998-04-11,Merida,Barcelona,1,2,1997-98,LaLiga,Spain,1998-04-11_Merida_Barcelona
1998-04-12,Ath Bilbao,Valladolid,2,0,1997-98,LaLiga,Spain,1998-04-12_Ath Bilbao_Valladolid
1998-04-12,Compostela,Sociedad,1,3,1997-98,LaLiga,Spain,1998-04-12_Compostela_Sociedad
1998-04-12,Espanol,Tenerife,2,0,1997-98,LaLiga,Spain,1998-04-12_Espanol_Tenerife
1998-04-12,Oviedo,Santander,0,1,1997-98,LaLiga,Spain,1998-04-12_Oviedo_Santander
1998-04-12,Salamanca,Valencia,6,0,1997-98,LaLiga,Spain,1998-04-12_Salamanca_Valencia
1998-04-12,Zaragoza,Mallorca,2,3,1997-98,LaLiga,Spain,1998-04-12_Zaragoza_Mallorca
1998-04-13,Betis,Sp Gijon,2,1,1997-98,LaLiga,Spain,1998-04-13_Betis_Sp Gijon
1998-04-18,Valencia,Sociedad,3,2,1997-98,LaLiga,Spain,1998-04-18_Valencia_Sociedad
1998-04-19,Ath Bilbao,Compostela,2,0,1997-98,LaLiga,Spain,1998-04-19_Ath Bilbao_Compostela
1998-04-19,Barcelona,Zaragoza,1,0,1997-98,LaLiga,Spain,1998-04-19_Barcelona_Zaragoza
1998-04-19,La Coruna,Salamanca,1,0,1997-98,LaLiga,Spain,1998-04-19_La Coruna_Salamanca
1998-04-19,Mallorca,Espanol,2,2,1997-98,LaLiga,Spain,1998-04-19_Mallorca_Espanol
1998-04-19,Real Madrid,Oviedo,5,1,1997-98,LaLiga,Spain,1998-04-19_Real Madrid_Oviedo
1998-04-19,Santander,Merida,2,0,1997-98,LaLiga,Spain,1998-04-19_Santander_Merida
1998-04-19,Sp Gijon,Ath Madrid,2,3,1997-98,LaLiga,Spain,1998-04-19_Sp Gijon_Ath Madrid
1998-04-19,Tenerife,Betis,3,1,1997-98,LaLiga,Spain,1998-04-19_Tenerife_Betis
1998-04-19,Valladolid,Celta,0,0,1997-98,LaLiga,Spain,1998-04-19_Valladolid_Celta
1998-04-25,Betis,Mallorca,2,1,1997-98,LaLiga,Spain,1998-04-25_Betis_Mallorca
