Date,HomeTeam,AwayTeam,FTHG,FTAG,Season,League,Country,Game
1995-02-25,Man City,Leeds,0,0,1994-95,Premier,England,1995-02-25_Man City_Leeds
1995-02-25,Newcastle,Aston Villa,3,1,1994-95,Premier,England,1995-02-25_Newcastle_Aston Villa
1995-02-25,Sheffield Weds,Liverpool,1,2,1994-95,Premier,England,1995-02-25_Sheffield Weds_Liverpool
1995-02-25,Tottenham,Wimbledon,1,2,1994-95,Premier,England,1995-02-25_Tottenham_Wimbledon
1995-02-25,West Ham,Chelsea,1,2,1994-95,Premier,England,1995-02-25_West Ham_Chelsea
1995-02-26,QPR,Nott'm Forest,1,1,1994-95,Premier,England,1995-02-26_QPR_Nott'm Forest
1995-02-28,Ipswich,Newcastle,0,2,1994-95,Premier,England,1995-02-28_Ipswich_Newcastle
1995-03-04,Aston Villa,Blackburn,0,1,1994-95,Premier,England,1995-03-04_Aston Villa_Blackburn
1995-03-04,Leeds,Sheffield Weds,0,1,1994-95,Premier,England,1995-03-04_Leeds_Sheffield Weds
1995-03-04,Leicester,Everton,2,2,1994-95,Premier,England,1995-03-04_Leicester_Everton
1995-03-04,Liverpool,Newcastle,2,0,1994-95,Premier,England,1995-03-04_Liverpool_Newcastle
1995-03-04,Man United,Ipswich,9,0,1994-95,Premier,England,1995-03-04_Man United_Ipswich
1995-03-04,Norwich,Man City,1,1,1994-95,Premier,England,1995-03-04_Norwich_Man City
1995-03-04,Nott'm Forest,Tottenham,2,2,1994-95,Premier,England,1995-03-04_Nott'm Forest_Tottenham
1995-03-04,Southampton,Coventry,0,0,1994-95,Premier,England,1995-03-04_Southampton_Coventry
1995-03-04,Wimbledon,QPR,1,3,1994-95,Premier,England,1995-03-04_Wimbledon_QPR
1995-03-05,Arsenal,West Ham,0,1,1994-95,Premier,England,1995-03-05_Arsenal_West Ham
1995-03-05,Chelsea,Crystal Palace,0,0,1994-95,Premier,England,1995-03-05_Chelsea_Crystal Palace
1995-03-06,Aston Villa,Coventry,0,0,1994-95,Premier,England,1995-03-06_Aston Villa_Coventry
1995-03-07,Wimbledon,Man United,0,1,1994-95,Premier,England,1995-03-07_Wimbledon_Man United
1995-03-08,Blackburn,Arsenal,3,1,1994-95,Premier,England,1995-03-08_Blackburn_Arsenal
1995-03-08,Man City,Chelsea,1,2,1994-95,Premier,England,1995-03-08_Man City_Chelsea
1995-03-08,Newcastle,West Ham,2,0,1994-95,Premier,England,1995-03-08_Newcastle_West Ham
1995-03-08,Norwich,Sheffield Weds,0,0,1994-95,Premier,England,1995-03-08_Norwich_Sheffield Weds
1995-03-08,Nott'm Forest,Everton,2,1,1994-95,Premier,England,1995-03-08_Nott'm Forest_Everton
1995-03-08,QPR,Leicester,2,0,1994-95,Premier,England,1995-03-08_QPR_Leicester
1995-03-08,Tottenham,Ipswich,3,0,1994-95,Premier,England,1995-03-08_Tottenham_Ipswich
1995-03-11,Chelsea,Leeds,0,3,1994-95,Premier,England,1995-03-11_Chelsea_Leeds
1995-03-11,Coventry,Blackburn,1,1,1994-95,Premier,England,1995-03-11_Coventry_Blackburn
1995-03-11,Leicester,Nott'm Forest,2,4,1994-95,Premier,England,1995-03-11_Leicester_Nott'm Forest
1995-03-11,Sheffield Weds,Wimbledon,0,1,1994-95,Premier,England,1995-03-11_Sheffield Weds_Wimbledon
1995-03-11,West Ham,Norwich,2,2,1994-95,Premier,England,1995-03-11_West Ham_Norwich
1995-03-14,Crystal Palace,Sheffield Weds,2,1,1994-95,Premier,England,1995-03-14_Crystal Palace_Sheffield Weds
1995-03-14,Liverpool,Coventry,2,3,1994-95,Premier,England,1995-03-14_Liverpool_Coventry
1995-03-15,Everton,Man City,1,1,1994-95,Premier,England,1995-03-15_Everton_Man City
1995-03-15,Leicester,Leeds,1,3,1994-95,Premier,England,1995-03-15_Leicester_Leeds
1995-03-15,Man United,Tottenham,0,0,1994-95,Premier,England,1995-03-15_Man United_Tottenham
1995-03-15,QPR,Norwich,2,0,1994-95,Premier,England,1995-03-15_QPR_Norwich
1995-03-15,Southampton,West Ham,1,1,1994-95,Premier,England,1995-03-15_Southampton_West Ham
1995-03-18,Aston Villa,West Ham,0,2,1994-95,Premier,England,1995-03-18_Aston Villa_West Ham
1995-03-18,Blackburn,Chelsea,2,1,1994-95,Premier,England,1995-03-18_Blackburn_Chelsea
1995-03-18,Leeds,Coventry,3,0,1994-95,Premier,England,1995-03-18_Leeds_Coventry
1995-03-18,Man City,Sheffield Weds,3,2,1994-95,Premier,England,1995-03-18_Man City_Sheffield Weds
1995-03-18,Nott'm Forest,Southampton,3,0,1994-95,Premier,England,1995-03-18_Nott'm Forest_Southampton
1995-03-18,QPR,Everton,2,3,1994-95,Premier,England,1995-03-18_QPR_Everton
1995-03-18,Tottenham,Leicester,1,0,1994-95,Premier,England,1995-03-18_Tottenham_Leicester
1995-03-18,Wimbledon,Crystal Palace,2,0,1994-95,Premier,England,1995-03-18_Wimbledon_Crystal Palace
1995-03-19,Liverpool,Man United,2,0,1994-95,Premier,England,1995-03-19_Liverpool_Man United
1995-03-19,Newcastle,Arsenal,1,0,1994-95,Premier,England,1995-03-19_Newcastle_Arsenal
1995-03-20,Norwich,Ipswich,3,0,1994-95,Premier,England,1995-03-20_Norwich_Ipswich
1995-03-21,Wimbledon,Man City,2,0,1994-95,Premier,England,1995-03-21_Wimbledon_Man City
1995-03-22,Man United,Arsenal,3,0,1994-95,Premier,England,1995-03-22_Man United_Arsenal
1995-03-22,Nott'm Forest,Leeds,3,0,1994-95,Premier,England,1995-03-22_Nott'm Forest_Leeds
1995-03-22,QPR,Chelsea,1,0,1994-95,Premier,England,1995-03-22_QPR_Chelsea
1995-03-22,Southampton,Newcastle,3,1,1994-95,Premier,England,1995-03-22_Southampton_Newcastle
1995-03-22,Tottenham,Liverpool,0,0,1994-95,Premier,England,1995-03-22_Tottenham_Liverpool
1995-04-01,Arsenal,Norwich,5,1,1994-95,Premier,England,1995-04-01_Arsenal_Norwich
1995-04-01,Chelsea,Newcastle,1,1,1994-95,Premier,England,1995-04-01_Chelsea_Newcastle
1995-04-01,Coventry,QPR,0,1,1994-95,Premier,England,1995-04-01_Coventry_QPR
1995-04-01,Crystal Palace,Man City,2,1,1994-95,Premier,England,1995-04-01_Crystal Palace_Man City
1995-04-01,Everton,Blackburn,1,2,1994-95,Premier,England,1995-04-01_Everton_Blackburn
1995-04-01,Ipswich,Aston Villa,0,1,1994-95,Premier,England,1995-04-01_Ipswich_Aston Villa
1995-04-01,Leicester,Wimbledon,3,4,1994-95,Premier,England,1995-04-01_Leicester_Wimbledon
1995-04-01,Sheffield Weds,Nott'm Forest,1,7,1994-95,Premier,England,1995-04-01_Sheffield Weds_Nott'm Forest
1995-04-02,Man United,Leeds,0,0,1994-95,Premier,England,1995-04-02_Man United_Leeds
1995-04-02,Southampton,Tottenham,4,3,1994-95,Premier,England,1995-04-02_Southampton_Tottenham
1995-04-04,Crystal Palace,Aston Villa,0,0,1994-95,Premier,England,1995-04-04_Crystal Palace_Aston Villa
1995-04-04,QPR,Blackburn,0,1,1994-95,Premier,England,1995-04-04_QPR_Blackburn
1995-04-05,Leeds,Ipswich,4,0,1994-95,Premier,England,1995-04-05_Leeds_Ipswich
1995-04-05,Leicester,Norwich,1,0,1994-95,Premier,England,1995-04-05_Leicester_Norwich
1995-04-05,Liverpool,Southampton,3,1,1994-95,Premier,England,1995-04-05_Liverpool_Southampton
1995-04-08,Newcastle,Norwich,3,0,1994-95,Premier,England,1995-04-08_Newcastle_Norwich
1995-04-08,Nott'm Forest,West Ham,1,1,1994-95,Premier,England,1995-04-08_Nott'm Forest_West Ham
1995-04-08,QPR,Arsenal,3,1,1994-95,Premier,England,1995-04-08_QPR_Arsenal
1995-04-08,Sheffield Weds,Leicester,1,0,1994-95,Premier,England,1995-04-08_Sheffield Weds_Leicester
1995-04-09,Liverpool,Leeds,0,1,1994-95,Premier,England,1995-04-09_Liverpool_Leeds
1995-04-10,Wimbledon,Chelsea,1,1,1994-95,Premier,England,1995-04-10_Wimbledon_Chelsea
1995-04-11,Ipswich,QPR,0,1,1994-95,Premier,England,1995-04-11_Ipswich_QPR
1995-04-11,Tottenham,Man City,2,1,1994-95,Premier,England,1995-04-11_Tottenham_Man City
1995-04-12,Arsenal,Liverpool,0,1,1994-95,Premier,England,1995-04-12_Arsenal_Liverpool
1995-04-12,Chelsea,Southampton,0,2,1994-95,Premier,England,1995-04-12_Chelsea_Southampton
1995-04-12,Norwich,Nott'm Forest,0,1,1994-95,Premier,England,1995-04-12_Norwich_Nott'm Forest
1995-04-13,West Ham,Wimbledon,3,0,1994-95,Premier,England,1995-04-13_West Ham_Wimbledon
1995-04-14,Crystal Palace,Tottenham,1,1,1994-95,Premier,England,1995-04-14_Crystal Palace_Tottenham
1995-04-14,Everton,Newcastle,2,0,1994-95,Premier,England,1995-04-14_Everton_Newcastle
1995-04-14,Man City,Liverpool,2,1,1994-95,Premier,England,1995-04-14_Man City_Liverpool
1995-04-15,Arsenal,Ipswich,4,1,1994-95,Premier,England,1995-04-15_Arsenal_Ipswich
1995-04-15,Chelsea,Aston Villa,1,0,1994-95,Premier,England,1995-04-15_Chelsea_Aston Villa
1995-04-15,Coventry,Sheffield Weds,2,0,1994-95,Premier,England,1995-04-15_Coventry_Sheffield Weds
1995-04-15,Leeds,Blackburn,1,1,1994-95,Premier,England,1995-04-15_Leeds_Blackburn
1995-04-15,Leicester,Man United,0,4,1994-95,Premier,England,1995-04-15_Leicester_Man United
1995-04-15,Southampton,QPR,2,1,1994-95,Premier,England,1995-04-15_Southampton_QPR
1995-04-17,Aston Villa,Arsenal,0,4,1994-95,Premier,England,1995-04-17_Aston Villa_Arsenal
1995-04-17,Blackburn,Man City,2,3,1994-95,Premier,England,1995-04-17_Blackburn_Man City
1995-04-17,Ipswich,West Ham,1,1,1994-95,Premier,England,1995-04-17_Ipswich_West Ham
1995-04-17,Liverpool,Leicester,2,0,1994-95,Premier,England,1995-04-17_Liverpool_Leicester
1995-04-17,Man United,Chelsea,0,0,1994-95,Premier,England,1995-04-17_Man United_Chelsea
1995-04-17,Newcastle,Leeds,1,2,1994-95,Premier,England,1995-04-17_Newcastle_Leeds
1995-04-17,Nott'm Forest,Coventry,2,0,1994-95,Premier,England,1995-04-17_Nott'm Forest_Coventry
1995-04-17,QPR,Crystal Palace,0,1,1994-95,Premier,England,1995-04-17_QPR_Crystal Palace
1995-04-17,Sheffield Weds,Everton,0,0,1994-95,Premier,England,1995-04-17_Sheffield Weds_Everton
1995-04-17,Tottenham,Norwich,1,0,1994-95,Premier,England,1995-04-17_Tottenham_Norwich
1995-04-17,Wimbledon,Southampton,0,2,1994-95,Premier,England,1995-04-17_Wimbledon_Southampton
1995-04-19,Blackburn,Crystal Palace,2,1,1994-95,Premier,England,1995-04-19_Blackburn_Crystal Palace
1995-04-29,Arsenal,Tottenham,1,1,1994-95,Premier,England,1995-04-29_Arsenal_Tottenham
1995-04-29,Chelsea,QPR,1,0,1994-95,Premier,England,1995-04-29_Chelsea_QPR
1995-04-29,Crystal Palace,Nott'm Forest,1,2,1994-95,Premier,England,1995-04-29_Crystal Palace_Nott'm Forest
1995-04-29,Everton,Wimbledon,0,0,1994-95,Premier,England,1995-04-29_Everton_Wimbledon
1995-04-29,Leeds,Aston Villa,1,0,1994-95,Premier,England,1995-04-29_Leeds_Aston Villa
1995-04-29,Leicester,Ipswich,2,0,1994-95,Premier,England,1995-04-29_Leicester_Ipswich
1995-04-29,Man City,Newcastle,0,0,1994-95,Premier,England,1995-04-29_Man City_Newcastle
1995-04-29,Norwich,Liverpool,1,2,1994-95,Premier,England,1995-04-29_Norwich_Liverpool
1995-04-29,Southampton,Sheffield Weds,0,0,1994-95,Premier,England,1995-04-29_Southampton_Sheffield Weds
1995-04-30,West Ham,Blackburn,2,0,1994-95,Premier,England,1995-04-30_West Ham_Blackburn
1995-05-01,Coventry,Man United,2,3,1994-95,Premier,England,1995-05-01_Coventry_Man United
1995-05-02,Wimbledon,Liverpool,0,0,1994-95,Premier,England,1995-05-02_Wimbledon_Liverpool
1995-05-03,Aston Villa,Man City,1,1,1994-95,Premier,England,1995-05-03_Aston Villa_Man City
1995-05-03,Everton,Chelsea,3,3,1994-95,Premier,England,1995-05-03_Everton_Chelsea
1995-05-03,Newcastle,Tottenham,3,3,1994-95,Premier,England,1995-05-03_Newcastle_Tottenham
1995-05-03,Southampton,Crystal Palace,3,1,1994-95,Premier,England,1995-05-03_Southampton_Crystal Palace
1995-05-03,West Ham,QPR,0,0,1994-95,Premier,England,1995-05-03_West Ham_QPR
1995-05-04,Arsenal,Wimbledon,0,0,1994-95,Premier,England,1995-05-04_Arsenal_Wimbledon
1995-05-06,Aston Villa,Liverpool,2,0,1994-95,Premier,England,1995-05-06_Aston Villa_Liverpool
1995-05-06,Crystal Palace,West Ham,1,0,1994-95,Premier,England,1995-05-06_Crystal Palace_West Ham
1995-05-06,Everton,Southampton,0,0,1994-95,Premier,England,1995-05-06_Everton_Southampton
1995-05-06,Ipswich,Coventry,2,0,1994-95,Premier,England,1995-05-06_Ipswich_Coventry
1995-05-06,Leeds,Norwich,2,1,1994-95,Premier,England,1995-05-06_Leeds_Norwich
1995-05-06,Leicester,Chelsea,1,1,1994-95,Premier,England,1995-05-06_Leicester_Chelsea
1995-05-06,Nott'm Forest,Man City,1,0,1994-95,Premier,England,1995-05-06_Nott'm Forest_Man City
1995-05-06,QPR,Tottenham,2,1,1994-95,Premier,England,1995-05-06_QPR_Tottenham
1995-05-07,Man United,Sheffield Weds,1,0,1994-95,Premier,England,1995-05-07_Man United_Sheffield Weds
1995-05-08,Blackburn,Newcastle,1,0,1994-95,Premier,England,1995-05-08_Blackburn_Newcastle
1995-05-09,Ipswich,Everton,0,1,1994-95,Premier,England,1995-05-09_Ipswich_Everton
1995-05-09,Leeds,Crystal Palace,3,1,1994-95,Premier,England,1995-05-09_Leeds_Crystal Palace
1995-05-09,Tottenham,Coventry,1,3,1994-95,Premier,England,1995-05-09_Tottenham_Coventry
1995-05-10,Man United,Southampton,2,1,1994-95,Premier,England,1995-05-10_Man United_Southampton
1995-05-10,West Ham,Liverpool,3,0,1994-95,Premier,England,1995-05-10_West Ham_Liverpool
1995-05-13,Wimbledon,Nott'm Forest,2,2,1994-95,Premier,England,1995-05-13_Wimbledon_Nott'm Forest
1995-05-14,Chelsea,Arsenal,2,1,1994-95,Premier,England,1995-05-14_Chelsea_Arsenal
1995-05-14,Coventry,Everton,0,0,1994-95,Premier,England,1995-05-14_Coventry_Everton
1995-05-14,Liverpool,Blackburn,2,1,1994-95,Premier,England,1995-05-14_Liverpool_Blackburn
1995-05-14,Man City,QPR,2,3,1994-95,Premier,England,1995-05-14_Man City_QPR
1995-05-14,Newcastle,Crystal Palace,3,2,1994-95,Premier,England,1995-05-14_Newcastle_Crystal Palace
1995-05-14,Norwich,Aston Villa,1,1,1994-95,Premier,England,1995-05-14_Norwich_Aston Villa
1995-05-14,Sheffield Weds,Ipswich,4,1,1994-95,Premier,England,1995-05-14_Sheffield Weds_Ipswich
1995-05-14,Southampton,Leicester,2,2,1994-95,Premier,England,1995-05-14_Southampton_Leicester
1995-05-14,Tottenham,Leeds,1,1,1994-95,Premier,England,1995-05-14_Tottenham_Leeds
1995-05-14,West Ham,Man United,1,1,1994-95,Premier,England,1995-05-14_West Ham_Man United
NA,NA,NA,NA,NA,1994-95,Premier,England,NA_NA_NA
NA,NA,NA,NA,NA,1994-95,Premier,England,NA_NA_NA
NA,NA,NA,NA,NA,1994-95,Premier,England,NA_NA_NA
NA,NA,NA,NA,NA,1994-95,Premier,England,NA_NA_NA
NA,NA,NA,NA,NA,1994-95,Premier,England,NA_NA_NA
NA,NA,NA,NA,NA,1994-95,Premier,England,NA_NA_NA
NA,NA,NA,NA,NA,1994-95,Premier,England,NA_NA_NA
NA,NA,NA,NA,NA,1994-95,Premier,England,NA_NA_NA
NA,NA,NA,NA,NA,1994-95,Premier,England,NA_NA_NA
NA,NA,NA,NA,NA,1994-95,Premier,England,NA_NA_NA
NA,NA,NA,NA,NA,1994-95,Premier,England,NA_NA_NA
NA,NA,NA,NA,NA,1994-95,Premier,England,NA_NA_NA
NA,NA,NA,NA,NA,1994-95,Premier,England,NA_NA_NA
NA,NA,NA,NA,NA,1994-95,Premier,England,NA_NA_NA
NA,NA,NA,NA,NA,1994-95,Premier,England,NA_NA_NA
NA,NA,NA,NA,NA,1994-95,Premier,England,NA_NA_NA
NA,NA,NA,NA,NA,1994-95,Premier,England,NA_NA_NA
NA,NA,NA,NA,NA,1994-95,Premier,England,NA_NA_NA
NA,NA,NA,NA,NA,1994-95,Premier,England,NA_NA_NA
NA,NA,NA,NA,NA,1994-95,Premier,England,NA_NA_NA
NA,NA,NA,NA,NA,1994-95,Premier,England,NA_NA_NA
NA,NA,NA,NA,NA,1994-95,Premier,England,NA_NA_NA
NA,NA,NA,NA,NA,1994-95,Premier,England,NA_NA_NA
NA,NA,NA,NA,NA,1994-95,Premier,England,NA_NA_NA
NA,NA,NA,NA,NA,1994-95,Premier,England,NA_NA_NA
NA,NA,NA,NA,NA,1994-95,Premier,England,NA_NA_NA
NA,NA,NA,NA,NA,1994-95,Premier,England,NA_NA_NA
NA,NA,NA,NA,NA,1994-95,Premier,England,NA_NA_NA
NA,NA,NA,NA,NA,1994-95,Premier,England,NA_NA_NA
NA,NA,NA,NA,NA,1994-95,Premier,England,NA_NA_NA
NA,NA,NA,NA,NA,1994-95,Premier,England,NA_NA_NA
NA,NA,NA,NA,NA,1994-95,Premier,England,NA_NA_NA
NA,NA,NA,NA,NA,1994-95,Premier,England,NA_NA_NA
NA,NA,NA,NA,NA,1994-95,Premier,England,NA_NA_NA
NA,NA,NA,NA,NA,1994-95,Premier,England,NA_NA_NA
NA,NA,NA,NA,NA,1994-95,Premier,England,NA_NA_NA
NA,NA,NA,NA,NA,1994-95,Premier,England,NA_NA_NA
NA,NA,NA,NA,NA,1994-95,Premier,England,NA_NA_NA
NA,NA,NA,NA,NA,1994-95,Premier,England,NA_NA_NA
NA,NA,NA,NA,NA,1994-95,Premier,England,NA_NA_NA
NA,NA,NA,NA,NA,1994-95,Premier,England,NA_NA_NA
NA,NA,NA,NA,NA,1994-95,Premier,England,NA_NA_NA
NA,NA,NA,NA,NA,1994-95,Premier,England,NA_NA_NA
NA,NA,NA,NA,NA,1994-95,Premier,England,NA_NA_NA
NA,NA,NA,NA,NA,1994-95,Premier,England,NA_NA_NA
NA,NA,NA,NA,NA,1994-95,Premier,England,NA_NA_NA
NA,NA,NA,NA,NA,1994-95,Premier,England,NA_NA_NA
NA,NA,NA,NA,NA,1994-95,Premier,England,NA_NA_NA
NA,NA,NA,NA,NA,1994-95,Premier,England,NA_NA_NA
NA,NA,NA,NA,NA,1994-95,Premier,England,NA_NA_NA
NA,NA,NA,NA,NA,1994-95,Premier,England,NA_NA_NA
NA,NA,NA,NA,NA,1994-95,Premier,England,NA_NA_NA
NA,NA,NA,NA,NA,1994-95,Premier,England,NA_NA_NA
NA,NA,NA,NA,NA,1994-95,Premier,England,NA_NA_NA
NA,NA,NA,NA,NA,1994-95,Premier,England,NA_NA_NA
NA,NA,NA,NA,NA,1994-95,Premier,England,NA_NA_NA
NA,NA,NA,NA,NA,1994-95,Premier,England,NA_NA_NA
NA,NA,NA,NA,NA,1994-95,Premier,England,NA_NA_NA
NA,NA,NA,NA,NA,1994-95,Premier,England,NA_NA_NA
NA,NA,NA,NA,NA,1994-95,Premier,England,NA_NA_NA
NA,NA,NA,NA,NA,1994-95,Premier,England,NA_NA_NA
NA,NA,NA,NA,NA,1994-95,Premier,England,NA_NA_NA
NA,NA,NA,NA,NA,1994-95,Premier,England,NA_NA_NA
NA,NA,NA,NA,NA,1994-95,Premier,England,NA_NA_NA
NA,NA,NA,NA,NA,1994-95,Premier,England,NA_NA_NA
NA,NA,NA,NA,NA,1994-95,Premier,England,NA_NA_NA
NA,NA,NA,NA,NA,1994-95,Premier,England,NA_NA_NA
NA,NA,NA,NA,NA,1994-95,Premier,England,NA_NA_NA
NA,NA,NA,NA,NA,1994-95,Premier,England,NA_NA_NA
NA,NA,NA,NA,NA,1994-95,Premier,England,NA_NA_NA
NA,NA,NA,NA,NA,1994-95,Premier,England,NA_NA_NA
NA,NA,NA,NA,NA,1994-95,Premier,England,NA_NA_NA
NA,NA,NA,NA,NA,1994-95,Premier,England,NA_NA_NA
NA,NA,NA,NA,NA,1994-95,Premier,England,NA_NA_NA
NA,NA,NA,NA,NA,1994-95,Premier,England,NA_NA_NA
NA,NA,NA,NA,NA,1994-95,Premier,England,NA_NA_NA
NA,NA,NA,NA,NA,1994-95,Premier,England,NA_NA_NA
NA,NA,NA,NA,NA,1994-95,Premier,England,NA_NA_NA
NA,NA,NA,NA,NA,1994-95,Premier,England,NA_NA_NA
NA,NA,NA,NA,NA,1994-95,Premier,England,NA_NA_NA
NA,NA,NA,NA,NA,1994-95,Premier,England,NA_NA_NA
NA,NA,NA,NA,NA,1994-95,Premier,England,NA_NA_NA
NA,NA,NA,NA,NA,1994-95,Premier,England,NA_NA_NA
NA,NA,NA,NA,NA,1994-95,Premier,England,NA_NA_NA
NA,NA,NA,NA,NA,1994-95,Premier,England,NA_NA_NA
NA,NA,NA,NA,NA,1994-95,Premier,England,NA_NA_NA
NA,NA,NA,NA,NA,1994-95,Premier,England,NA_NA_NA
NA,NA,NA,NA,NA,1994-95,Premier,England,NA_NA_NA
NA,NA,NA,NA,NA,1994-95,Premier,England,NA_NA_NA
NA,NA,NA,NA,NA,1994-95,Premier,England,NA_NA_NA
1995-08-19,Aston Villa,Man United,3,1,1995-96,Premier,England,1995-08-19_Aston Villa_Man United
1995-08-19,Blackburn,QPR,1,0,1995-96,Premier,England,1995-08-19_Blackburn_QPR
1995-08-19,Chelsea,Everton,0,0,1995-96,Premier,England,1995-08-19_Chelsea_Everton
1995-08-19,Liverpool,Sheffield Weds,1,0,1995-96,Premier,England,1995-08-19_Liverpool_Sheffield Weds
1995-08-19,Man City,Tottenham,1,1,1995-96,Premier,England,1995-08-19_Man City_Tottenham
1995-08-19,Newcastle,Coventry,3,0,1995-96,Premier,England,1995-08-19_Newcastle_Coventry
1995-08-19,Southampton,Nott'm Forest,3,4,1995-96,Premier,England,1995-08-19_Southampton_Nott'm Forest
1995-08-19,West Ham,Leeds,1,2,1995-96,Premier,England,1995-08-19_West Ham_Leeds
1995-08-19,Wimbledon,Bolton,3,2,1995-96,Premier,England,1995-08-19_Wimbledon_Bolton
1995-08-20,Arsenal,Middlesbrough,1,1,1995-96,Premier,England,1995-08-20_Arsenal_Middlesbrough
1995-08-21,Leeds,Liverpool,1,0,1995-96,Premier,England,1995-08-21_Leeds_Liverpool
1995-08-22,Bolton,Newcastle,1,3,1995-96,Premier,England,1995-08-22_Bolton_Newcastle
1995-08-23,Coventry,Man City,2,1,1995-96,Premier,England,1995-08-23_Coventry_Man City
1995-08-23,Everton,Arsenal,0,2,1995-96,Premier,England,1995-08-23_Everton_Arsenal
1995-08-23,Man United,West Ham,2,1,1995-96,Premier,England,1995-08-23_Man United_West Ham
1995-08-23,Nott'm Forest,Chelsea,0,0,1995-96,Premier,England,1995-08-23_Nott'm Forest_Chelsea
1995-08-23,QPR,Wimbledon,0,3,1995-96,Premier,England,1995-08-23_QPR_Wimbledon
1995-08-23,Sheffield Weds,Blackburn,2,1,1995-96,Premier,England,1995-08-23_Sheffield Weds_Blackburn
1995-08-23,Tottenham,Aston Villa,0,1,1995-96,Premier,England,1995-08-23_Tottenham_Aston Villa
1995-08-26,Bolton,Blackburn,2,1,1995-96,Premier,England,1995-08-26_Bolton_Blackburn
1995-08-26,Coventry,Arsenal,0,0,1995-96,Premier,England,1995-08-26_Coventry_Arsenal
1995-08-26,Everton,Southampton,2,0,1995-96,Premier,England,1995-08-26_Everton_Southampton
1995-08-26,Leeds,Aston Villa,2,0,1995-96,Premier,England,1995-08-26_Leeds_Aston Villa
1995-08-26,Man United,Wimbledon,3,1,1995-96,Premier,England,1995-08-26_Man United_Wimbledon
1995-08-26,Middlesbrough,Chelsea,2,0,1995-96,Premier,England,1995-08-26_Middlesbrough_Chelsea
1995-08-26,Nott'm Forest,West Ham,1,1,1995-96,Premier,England,1995-08-26_Nott'm Forest_West Ham
1995-08-26,QPR,Man City,1,0,1995-96,Premier,England,1995-08-26_QPR_Man City
1995-08-26,Tottenham,Liverpool,1,3,1995-96,Premier,England,1995-08-26_Tottenham_Liverpool
1995-08-27,Sheffield Weds,Newcastle,0,2,1995-96,Premier,England,1995-08-27_Sheffield Weds_Newcastle
1995-08-28,Blackburn,Man United,1,2,1995-96,Premier,England,1995-08-28_Blackburn_Man United
1995-08-29,Arsenal,Nott'm Forest,1,1,1995-96,Premier,England,1995-08-29_Arsenal_Nott'm Forest
1995-08-30,Aston Villa,Bolton,1,0,1995-96,Premier,England,1995-08-30_Aston Villa_Bolton
1995-08-30,Chelsea,Coventry,2,2,1995-96,Premier,England,1995-08-30_Chelsea_Coventry
1995-08-30,Liverpool,QPR,1,0,1995-96,Premier,England,1995-08-30_Liverpool_QPR
1995-08-30,Man City,Everton,0,2,1995-96,Premier,England,1995-08-30_Man City_Everton
1995-08-30,Newcastle,Middlesbrough,1,0,1995-96,Premier,England,1995-08-30_Newcastle_Middlesbrough
1995-08-30,Southampton,Leeds,1,1,1995-96,Premier,England,1995-08-30_Southampton_Leeds
1995-08-30,West Ham,Tottenham,1,1,1995-96,Premier,England,1995-08-30_West Ham_Tottenham
1995-08-30,Wimbledon,Sheffield Weds,2,2,1995-96,Premier,England,1995-08-30_Wimbledon_Sheffield Weds
1995-09-09,Blackburn,Aston Villa,1,1,1995-96,Premier,England,1995-09-09_Blackburn_Aston Villa
1995-09-09,Bolton,Middlesbrough,1,1,1995-96,Premier,England,1995-09-09_Bolton_Middlesbrough
1995-09-09,Coventry,Nott'm Forest,1,1,1995-96,Premier,England,1995-09-09_Coventry_Nott'm Forest
